listing_name,categories,seniority,required_skills
 Expert Mobile QA Automation Engineer ,Testing,Senior,"['Java', 'Python', 'JavaScript', 'Swift', 'Kotlin', 'Appium', 'Bitrise', 'Jenkins', 'UI']"
 DevOps Engineer ,Devops,Senior,"['DevOps', 'SaaS', 'QA', 'AWS', 'AWS EC2', 'AWS S3', 'RDS', 'Amazon RDS', 'API Gateway', 'DNS', 'CloudFront', 'CloudFormation', 'CloudTrail', 'Microservices', 'Progress Chef', 'Puppet', 'Ansible', 'Terraform', 'AWS CloudFormation', 'Shell', 'Python', 'GitLab', 'Jenkins', 'CodeDeploy', 'CircleCI', 'Kubernetes', 'Docker', 'Redis']"
 Remote Data Engineer  ,Analytics,Mid,"['Data modelling', 'ETL development', 'Data warehouses', 'Python', 'Git', 'Airflow', 'Amazon EKS', 'Kubernetes', 'Spark', 'Hive', 'Presto', 'Docker', 'Terraform', 'CI/CD']"
 Engineering Team Lead (Onboarding Team) ,Other,Senior,"['Java', 'JavaScript', 'Python']"
 Mid Python Developer ,Python,Mid,"['Python', 'Django', 'Flask', 'pytest', 'RDBMS', 'NoSQL', 'ORM', 'SQL', 'REST API', 'CI/CD', 'Git', 'Docker', 'Go', 'JS', 'React', 'AWS']"
 QA Automation Engineer  ,Testing,Mid,"['Testing: Robot Framework (preferred)', 'languages: Python (preferred)', 'Python', 'Robot Framework', 'Cypress', 'Protractor', 'Playwright', 'Python', 'Java', 'JavaScript']"
 Remote Fullstack developer ,Python,Mid,"['JavaScript', 'TypeScript', 'REST', 'Git', 'React', 'Django', 'Python', 'GCP']"
 Big Data Solutions Architect ,Data,Mid,"['Hadoop', 'Spark', 'Snowflake', 'Python', 'GCP', 'AWS', 'Linux', 'Kafka']"
 QA Engineer with Python ,Testing,Mid,"['Python', 'pytest', 'Gherkin', 'SQL', 'Git']"
 Medior Software Tester ,Testing,Mid,"['Python', 'Linux', 'ISTQB']"
 CyberSecurity Engineer ,Security,Mid,"['Python', 'Cybersecurity', 'JavaScript', 'R&D']"
 Mid Python Test Engineer ,Testing,Mid,"['Embedded', 'Python', 'Git', 'Jira', 'Automotive']"
 Security Engineer with Linux/Unix ,Security,Mid,"['Linux', 'Unix', 'Splunk', 'LDAP', 'Centrify', 'Python', 'Cryptography', 'PKI', 'HTTP', 'REST API', 'SSH', 'SNMP', 'Syslog']"
 Python Developer  ,Python,Mid,"['Python', 'Git', 'MongoDB', 'REST']"
 QA Engineer (REMOTE) ,Testing,Mid,"['QA', 'CI/CD', 'Python', 'Automated testing']"
 SRE Engineer(RnD) ,Devops,Senior,"['Ruby', 'Python', 'Golang', 'PostgreSQL', 'Redis', 'Kafka', 'AWS', 'GitLab']"
 Administrator LINUX ,Admin,Mid,"['Linux', 'Oracle', 'Windows', 'SQL', 'Python', 'Shell']"
 Senior DevOps with AWS ,Devops,Senior,"['AWS', 'AWS CloudFormation', 'Terraform', 'Python', 'Bash', 'Progress Chef', 'Puppet', 'Ansible', 'Git', 'Bitbucket', 'Docker', 'Linux', 'Kubernetes']"
 Regular / Senior Python Engineer ,Python,Mid,"['Python', 'SQL', 'ETL', 'Data engineering', 'OOP', 'PySpark', 'Spark', 'Azure', 'IaC', 'Terraform', 'Scala']"
 Cloud Architect  ,Devops,Senior,"['AWS', 'Azure', 'GCP', 'Python']"
 Mobile QA Automation Engineer ,Testing,Mid,"['Java', 'Python', 'JavaScript', 'Swift', 'Kotlin', 'Appium', 'Bitrise', 'Jenkins', 'UI']"
 Data Engineer ,Data,Mid,"['Python', 'SQL', 'Databricks', 'Spark', 'PySpark', 'NiFi', 'Azure', 'Docker', 'Kubernetes']"
 Senior DevOps Engineer ,Devops,Senior,"['AWS', 'Python', 'Ansible', 'Docker', 'Linux', 'Git', 'Pulumi', 'Terraform', 'Customer focused', 'Business oriented', 'Proactivity', 'Communication skills', 'Kubernetes', 'Teamwork']"
 Test Automation Mid Engineer - Hybrid ,Testing,Mid,"['Python', 'SQL', 'Selenium', 'pytest', 'Confluence', 'Azure Cloud']"
 Big Data Engineer  ,Data,Mid,"['Scala', 'Spark', 'SQL', 'hadoop', 'Kafka', 'docker', 'Kubernetes', 'Airflow', 'Big data', 'Big Query', 'Linux/Unix', 'Interpersonal skills', 'AWS', 'Python', 'Snowflake', 'GCP']"
 Engineering Manager ,Other,Senior,"['Java', 'JavaScript', 'Python']"
 Senior/Expert Backend Python Developer ,Python,Senior,"['Python', 'PostgreSQL', 'FastAPI', 'AWS', 'Git', 'REST', 'Flask', 'ORM', 'DynamoDB', 'Lambda', 'XML', 'SOAP']"
 Machine Learning Engineer ,Data,Senior,"['Python', 'Design thinking', 'Linux', 'Machine learning', 'Spark', 'TensorFlow', 'Hadoop', 'Kafka', 'Java', 'Big data', 'PyTorch', 'Google cloud platform', 'BigQuery', 'pandas', 'NumPy', 'C++', 'Docker', 'NoSQL', 'Kubernetes', 'JavaScript', 'WebAssembly', 'Scala']"
 Remote Mid/Senior DevOps Engineer ,Devops,Mid,"['Docker', 'Kubernetes', 'Google Cloud Platform', 'Ansible', 'Cloud', 'Bash script', 'Python', 'Google cloud', 'FinOps', 'MySQL Databases', 'InfoSec']"
 Remote Cloud Developer ,Devops,Mid,"['Python', 'TypeScript', 'Docker', 'Kubernetes', 'Design Patterns', 'Boost', 'MySQL', 'JavaScript', 'CSS', 'HTML', 'React', 'Terraform', 'Grafana', 'Prometheus', 'Ansible', 'REST', 'Helm']"
 Remote Azure Data Engineer ,Data,Mid,"['SQL', 'Spark', 'ETL', 'Data engineering', 'Python', 'Azure', 'Azure Data Lake', 'Azure Data Factory', 'Kafka', 'Airflow', 'DevOps']"
 Remote Python Engineer  ,Python,Mid,"['Python', 'Docker', 'Docker Compose', 'AWS', 'Azure', 'DevOps', 'Linux', 'Node.js', 'C#', 'Java', 'Crypto']"
 DevOps ,Devops,Mid,"['Linux', 'Nginx', 'Tomcat', 'Kafka', 'MySQL', 'PostgreSQL', 'SQL Server', 'CI/CD', 'Docker', 'Ansible', 'Python', 'Bash', 'Perl', 'OpenShift', 'Kubernetes', 'DNS', 'TCP', 'SOAP', 'REST']"
 Spark Java/Python Data Engineer ,Python,Mid,"['Python', 'Java', 'Big data', 'Scala', 'Linux', 'SQL']"
 Remote Snowflake Developer  ,Analytics,Mid,"['ETL', 'Snowflake', 'SQL', 'Python', 'Azure Data Factory']"
 Cloud Engineer ,Devops,Mid,"['Python', 'JavaScript', 'SQL', 'Azure', 'AWS', 'GCP', 'Ansible', 'CircleCI', 'Jenkins', 'Bamboo', 'AI', 'MLOps']"
 Principal Software Engineer ,Python,Senior,"['Java', 'C++', 'C#', 'Go', 'Python', 'Microservices']"
 Programista w projekcie R&D ,Python,Junior,"['Python', 'Git', 'Excel']"
 Remote Python Backend Developer ,Python,Mid,"['Python', 'NumPy', 'SciPy', 'scikit-learn', 'pandas', 'Matplotlib', 'TensorFlow', 'Linux', 'OOP', 'Unix']"
 Cloud Python Developer ,Python,Mid,"['Python', 'Git', 'Airflow', 'PySpark']"
 Mid/Senior Python AI Engineer ,Data,Mid,"['Python', 'PyTorch', 'NumPy', 'pandas', 'scikit-learn', 'TensorFlow', 'Keras', 'C++']"
 Data Engineer with DataBricks ,Data,Mid,"['Azure', 'Python', 'SQL', 'Databricks', 'PySpark', 'T-SQL', 'Azure SQL', 'Spark', 'Azure Databricks', 'Azure Data Factory', 'Data engineering', 'Azure Data Lake', 'MySQL', 'Azure Data', 'Cosmos DB', 'Azure Cloud', 'Git', 'Azure IoT', 'C#']"
 Senior Python Developer ,Python,Senior,"['Python', 'FastAPI', 'pytest', 'Celery']"
 Python Engineer with Spark ,Python,Mid,"['Python', 'Spark', 'PySpark', 'Kubernetes', 'NoSQL', 'SQL', 'AWS', 'OOP', 'Flink', 'Databricks', 'ETL']"
 DevOps ,Devops,Mid,"['Java', 'Ansible', 'Terraform', 'Docker', 'Kubernetes', 'Groovy', 'Python', 'TypeScript', 'Linux', 'SQL', 'AWS', 'Azure Cloud']"
 Remote Data Engineer with Python ,Python,Mid,"['Python', 'Scala', 'SQL', 'Docker', 'Kubernetes', 'database', 'Communication skills', 'Team player', 'NoSQL', 'Apache Airflow', 'Apache Spark']"
 REMOTE Python Developer Mid/Senior ,Python,Mid,"['Python', 'Django', 'MySQL', 'REST API', 'CI/CD', 'TDD', 'Design Patterns', 'Unix', 'Docker', 'Kubernetes', 'AWS', 'Azure', 'Google cloud platform']"
 Remote Senior Data Engineer ,Data,Senior,"['ETL', 'Python', 'Spark', 'Airflow', 'Big Data', 'IoT', 'AWS Lambda', 'Azure Data Lake Store']"
" SW Engineer, 0% income tax ",Python,Mid,"['REST API', 'Java', 'C++', 'Python', 'Android', 'iOS']"
 DevOps Engineer ,Devops,Senior,"['Linux', 'Unix', 'Bash', 'Python', 'AWS', 'Ansible', 'Chef', 'Puppet', 'Bamboo', 'Jenkins', 'PostgreSQL', 'MySQL', 'Jira', 'Confluence', 'Docker']"
 Mid Python Developer ,Python,Mid,"['Python', 'Git', 'Proactivity', 'Team player', 'Problem solving', 'Django', 'Flask', 'REST API', 'Linux', 'C++', 'Bash', 'Continous integration']"
 DevOps Engineer ,Devops,Senior,"['AWS', 'Kubernetes', 'Linux', 'Ansible', 'Python', 'VMware', 'Jenkins', 'Prometheus', 'Docker', 'Grafana', 'Helm', 'CI/CD', 'CloudFormation', 'DHCP', 'DNS', 'Terraform', 'Kibana', 'SQL', 'NoSQL', 'Proxy', 'Logstash', 'Cassandra']"
 Tester Automatyzujcy  ,Testing,Mid,"['Selenium', 'CI', 'Linux', 'Terraform', 'Jenkins', 'Docker', 'CD', 'Java', 'Groovy', 'Python', 'Git', 'Maven', 'Bazel']"
 Senior Cloud Engineer with GCP/AWS ,Python,Senior,"['GCP', 'AWS', 'Linux', 'BigQuery', 'AWS Redshift', 'AWS Lambda', 'Cloud', 'Python', 'Docker', 'Python', 'SQL', 'CI/CD', 'Virtualization', 'Kubernetes']"
" Senior Software Engineer (DevOps, AWS) ",Devops,Senior,"['Python', 'Jenkins', 'Artifactory', 'Linux', 'Virtualization', 'Docker', 'Git', 'CI/CD Pipelines', 'Groovy', 'Node.js', 'TypeScript', 'Gradle', 'SDLC', 'Ansible', 'Terraform', 'AWS', 'IAM', 'AWS EC2', 'AWS Lambda', 'AWS CloudFormation', 'AWS S3', 'AWS DynamoDB', 'API Gateway', 'Route53', 'SQS', 'SNS', 'Amazon SQS', 'VPC', 'Amazon CloudWatch']"
 Test Automotion Engineer ,Testing,Mid,"['JavaScript', 'Python', 'Cypress', 'AWS Amplify', 'Embedded', 'Hardware']"
 Solution Architect  ,Analytics,Mid,"['Docker', 'Git', 'SQL Database', 'Project management', 'risk management', 'Python', 'aws', 'Django', 'Fastapi', 'Terraform']"
 DevOps Engineer ,Devops,Mid,"['Python', 'DevOps', 'Golang', 'AWS', 'Azure', 'GCP', 'Terraform', 'CI/CD', 'Jenkins', 'Travis CI', 'Docker', 'IaC', 'Datadog', 'Shell Scripting', 'Kubernetes']"
 Remote DevOps Engineer ,Devops,Mid,"['PHP', 'Python', 'Kubernetes', 'Jenkins', 'Docker', 'CI/CD', 'Magento', 'AWS', 'Google cloud', 'Azure', 'E-commerce']"
 Data Engineer ,Analytics,Mid,"['Python', 'SQL', 'REST API', 'Git', 'Kafka', 'Spark', 'Tableau', 'Power BI', 'MicroStrategy']"
 Mid/Senior Data Engineer (REMOTE) ,Data,Mid,"['Python', 'SQL', 'RDBMS', 'Airflow', 'BigQuery', 'OAuth', 'GCP', 'OIDC']"
 Lead/Architect Platform Engineer ,Python,Senior,"['Python', 'Azure', 'JavaScript', 'C#', '.NET', 'Java', 'Kotlin']"
 Remote Senior DevOps Engineer ,Devops,Senior,"['Azure', 'DevOps', 'Amazon Web Services', 'Kubernetes', 'AKS', 'AWS EKS', 'GitLab', 'GitHub Actions', 'Azure DevOps', 'CircleCI', 'ArgoCD', 'Helm', 'Kustomize', 'Ansible', 'Terraform', 'Docker', 'Bash', 'PowerShell', 'Python', 'Grafana', 'Prometheus', 'Datadog', 'ELK Stack', 'AWS CloudWatch', 'CKA certification', 'Azure certification - AZ-104', 'AZ-305']"
 Python Developer ,Python,Mid,"['Python', 'OOP', 'Design Patterns', 'NoSQL', 'Django', 'React']"
 Python Developer (Remote) ,Python,Junior,"['Python', 'Django', 'JS', 'HTML5', 'CSS3', 'LESS', 'Sass', 'Git', 'Docker', 'pytest', 'Vue.js', 'React', 'TypeScript', 'Celery', 'Redis', 'Linux', 'PostgreSQL', 'CSS', 'GraphQL', 'AWS', 'DevOps', 'REST API']"
 React Native - Mobile developer ,Python,Mid,"['React native', 'Cordova', 'React Native', 'Flutter', 'iOS', 'JavaScript', 'CSS3', 'HTML5', 'Angular', 'React', 'Java', 'Python', 'MySQL', 'MongoDB', 'UI', 'UX', 'AWS Cloud']"
 Snr Software Engineer Desktop Foundation ,Devops,Mid,"['Windows Applications', 'Mac Applications', 'C++', 'C#', 'Python', 'Swift', 'Objective-C', 'Windows\\xa0systems-level programming', 'Win32 APIs', 'multi-threading', 'Interprocess\\xa0Communication', 'COM', 'Jenkins', 'Jira']"
 Data Architect ,Data,Senior,"['Data Lake', 'Big Data', 'Java', 'Scala', 'Python', 'AWS', 'Azure', 'GCP', 'ETL', 'Informatica', 'Pentaho', 'SSIS', 'IBM DataStage', 'Cloudera', 'Amazon Redshift', 'Tableau', 'Power BI', 'SAP', 'TIBCO', 'Linux', 'Kafka', 'Flink', 'Spark Streaming', 'Storm']"
 Junior Fullstack Developer ,Python,Junior,"['Communication skills', 'Python', 'Django', 'Linux', 'PostgreSQL', 'Git', 'Celery', 'Docker', 'React', 'CSS', 'HTML', 'Team player', 'Critical thinking', 'Problem solving', 'Proactivity', 'Python']"
 Senior DevOps Engineer ,Devops,Senior,"['Python', 'Linux', 'CI/CD', 'Ansible', 'Microsoft Azure', 'Nginx', 'MySQL', 'Microservices', 'Docker']"
 AWS Developer ,Python,Mid,"['Python', 'Vue.js', 'GitLab', 'Design System', 'AWS', 'AWS Lambda', 'FastAPI', 'CloudWatch', 'Azure', 'SSO', 'RDS', 'Amazon RDS', 'Apache Aurora', 'MySQL', 'AWS S3', 'CloudFront', 'API Gateway', 'Terraform', 'CloudFormation', 'CI/CD']"
 Senior Site Reliability Engineer Lead  ,Devops,Senior,"['Python', 'Bash', 'Linux', 'Network protocols', 'Leadership skills', 'Web technologies']"
 Senior Automation/Manual Tester ,Testing,Senior,"['QA', 'Jira', 'ISTQB', 'Python', 'Cypress', 'Google Cloud Platform', 'GitLab CI/CD']"
 Remote Python Backend Developer ,Python,Mid,"['Python', 'Django', 'SQL', 'Git', 'Docker', 'Linux', 'Bash', 'CI/CD', 'JavaScript', 'AWS', 'CSS', 'HTML', 'React', 'PHP']"
 Senior Java fejleszt ,Python,Senior,"['Java', 'Spring', 'Spring Boot', 'Python', 'REST API', 'CI/CD', 'Git', 'Docker', 'Kubernetes', 'Jira', 'Confluence', 'Oracle', 'MS SQL', 'PostgreSQL']"
 Test Automation Engineer with CAAR ,Testing,Senior,"['Python', 'OOP', 'ISTQB', 'XML', 'CSV', 'JSON', 'Git', 'CI/CD', 'Unix', 'Linux', 'Jenkins', 'Jira']"
 Kubernetes Architect (AWS) ,Devops,Senior,"['Kubernetes', 'AWS', 'CDK', 'Python', 'HashiCorp Vault', 'Architecture', 'Jenkins', 'Ansible', 'TypeScript', 'JavaScript']"
 Senior Python Computer Vision Engineer  ,Data,Senior,"['Computer vision', 'Python', 'OpenCV', 'git', 'linux', 'Team player', 'c++', 'CUDA', 'TensorFlow', 'Keras', 'Scikit-learn', 'Machine learning', 'C++', 'PyTorch']"
 AWS DevOps Engineer ,Devops,Mid,"['Linux', 'Docker', 'Shell', 'AWS', 'Apache', 'Virtualization', 'Communication skills', 'Problem solving', 'Kubernetes', 'Helm charts', 'Terraform', 'Jenkins', 'Python', 'CI/CD Pipelines', 'GitLab', 'DevOps', 'K8s', 'Prometheus', 'Elasticsearch', 'Logstash', 'Kibana', 'Ruby', 'Bash', 'Git', 'Nginx', 'ambassador', 'Graylog', 'Grafana', 'Python', 'Ansible']"
 Senior Data Engineer ,Data,Mid,"['Azure', 'Python', 'SQL', 'C#', 'Azure Data Lake', 'Azure Data Factory', 'Machine learning', 'Azure Databricks', 'MySQL', 'Azure Data', 'Data engineering', 'Cosmos DB', 'Azure Cloud', 'Git']"
 Python Backend Developer (remote/hybrid) ,Python,Mid,"['Python', 'Linux', 'PostgreSQL', 'Jenkins', 'GitHub', 'RabbitMQ', 'Ansible', 'Redis', 'MongoDB', 'JavaScript']"
 Senior/Expert DevOps - Azure ,Devops,Senior,"['Azure', 'GitHub Actions', 'GitHub', 'Terraform', 'Key Vault', 'Python', 'Bash', 'PowerShell', 'Docker']"
 Senior Data Engineer ,Data,Senior,"['AWS', 'Azure or GCP', 'API calls/FTP downloads', 'DB table', 'ETL/ELT', 'SQL', 'Python', 'Spark', 'Kafka', 'Enterprise Data Platforms technologies', '\\tExperience in data acquisition', '"" \\tBachelors degree in Computer Science ""', 'AWS', 'Azure', 'GCP', 'FTP', 'ETL']"
 DevOps AWS (time-shifted role) ,Devops,Mid,"['Jenkins', 'AWS', 'GCP', 'Azure', 'Kubernetes', 'Linux', 'Bash', 'HTTP', 'REST API', 'CI/CD', 'Python', 'Elasticsearch', 'Druid.io', 'Cassandra']"
 General QA Engineer ,Testing,Junior,"['Hungarian Language', 'QA', 'Python', 'Java', 'Scrum', 'js', 'C#', 'Groovy', 'WebDriver', 'Geb', 'Postman', 'JMeter', 'BDD', 'Gherkin', 'SpecFlow', 'Selenium', 'Communication skills']"
 Medior Python Developer ,Python,Mid,"['Hungarian Language', 'Python', 'Python 3.x', 'OOP', 'DRF/Flask/FastAPI', 'REST', 'OAuth', 'JWT', 'PostgreSQL', 'AWS', 'Redis', 'RabbitM', 'Kafka', 'Docker', 'Team player', 'Communication skills', 'Celery', 'PythonRQ', 'Elasticsearch', 'Kubernetes']"
 Remote Big Data Developer ,Data,Mid,"['SQL', 'Python', 'Java', 'Git', 'Spark', 'AWS', 'GCP', 'DevOps', 'Scala', 'Azure']"
 Site Reliability Engineer ,Devops,Senior,"['Bash', 'Docker', 'Kubernetes', 'Ansible', 'Progress Chef', 'Puppet', 'Python', 'Jenkins', 'CI/CD Pipelines', 'Azure']"
 DevOps Engineer ,Devops,Senior,"['Linux', 'Python', 'Kubernetes', 'Jenkins', 'Go', 'Ruby', 'Hadoop', 'AWS']"
 Data Engineer ,Data,Mid,"['Azure', 'Python', 'SQL', 'Databricks', 'T-SQL', 'Azure SQL', 'Azure Data Factory', 'Data engineering', 'PL/SQL', 'Azure Data Lake', 'MySQL', 'Azure Data', 'Cosmos DB', 'Azure Cloud', 'Git', 'Azure Databricks', 'Azure IoT', 'C#', 'PySpark', 'Spark', 'Scala', 'R']"
 Databricks Data Engineer with Python ,Data,Senior,"['Python', 'Spark', 'Databricks', 'ETL', 'Scala', 'Azure Data Factory', 'Azure', 'Git', 'Docker']"
" Senior Fullstack Dev (Python, React) ",Python,Senior,"['Python', 'JavaScript', 'React', 'PostgreSQL', 'REST', 'AWS', 'TypeScript', 'MongoDB', 'Django', 'FastAPI', 'Flask', 'Elasticsearch', 'GraphQL']"
 Fullstack Developer (Python + JS) ,Python,Mid,"['Python', 'JavaScript', 'React', 'Driven', 'UX', 'Scrum']"
 Python Developer (exp. medical devices) ,Python,Senior,"['Python', 'Django', 'JavaScript', 'React', 'Next.js', 'Gatsby', 'UX', 'UI', 'Prototyping']"
 DevOps AWS/Kubernetes ,Devops,Mid,"['Jenkins', 'AWS', 'GCP', 'Azure', 'Kubernetes', 'Linux', 'Bash', 'HTTP', 'REST API', 'CI/CD', 'Python', 'Elasticsearch', 'Druid.io', 'Cassandra']"
 Administrator Infrastruktury ,Admin,Mid,"['Linux', 'Bash', 'Perl', 'Python', 'Ansible']"
 Python Developer ,Python,Mid,"['Python', 'Django', 'Flask', 'Linux', 'MariaDB', 'Git', 'Jenkins', 'Docker', 'AWS', 'MySQL']"
 DevOps (Data Analytics) ,Data,Mid,"['Linux', 'Python', 'AWS', 'Logstash', 'Hadoop', 'HDFS', 'Kafka', 'Elasticsearch', 'Spark', 'Grafana', 'Kibana']"
 Data Engineer ,Data,Senior,"['Python', 'SQL', 'Data Integration', 'ETL tools', 'Big Data', 'Scala', 'Docker', 'Azure', 'Splunk', 'Java', 'NiFi', 'Hadoop', 'Kafka', 'Proactivity', 'Problem solving', 'AWS', 'Spark']"
 Remote Mid Backend Developer ,Python,Mid,"['Python', 'Java', 'REST API', 'AWS', 'GCP', 'Azure', 'Microservices', 'API Gateway', 'AWS Lambda', 'AWS DynamoDB', 'NoSQL', 'MongoDB', 'CI/CD Pipelines', 'Design Patterns', 'SaaS', 'CloudFormation', 'AWS CDK', 'Terraform']"
 Automation Tester ,Testing,Mid,"['Python', 'SQL', 'XML', 'Robot Framework', 'Jenkins', 'JSON']"
 Backend Engineer (remote) ,Python,Mid,"['Python', 'TypeScript', 'Node.js', 'AWS', 'Git', 'SQL', 'PostgreSQL', 'AWS Lambda', 'REST', 'DynamoDB', 'GitHub', 'Linux', 'Docker', 'Terraform', 'Serverless computing']"
 Senior DevOps Engineer(New Core Banking) ,Devops,Senior,"['Bash', 'Docker', 'Ansible', 'Kubernetes', 'OpenShift', 'Python', 'Azure', 'CI/CD', 'IaC', 'Terraform', 'GCP', 'AWS', 'Kafka']"
 Python Software Engineer ,Python,Mid,"['Python', 'git', 'linux', 'Team player', 'c++', 'OpenCV', 'Computer vision', 'CUDA', 'Keras', 'Scikit-learn', 'Machine learning']"
 Pentester/CyberSecurity Analyst ,Security,Mid,"['Python', 'Security', 'CEH', 'Cybersecurity', 'Problem solving', 'Cryptography', 'Networks', 'Linux', 'Communication skills', 'Pentesting', 'TCP', 'Protocols', 'OWASP', 'CISCO', 'BASH', 'Docker', 'DevOps']"
 ML Architect ,Data,Senior,"['Python', 'Machine Learning', 'MLOps', 'MLflow', 'Kubeflow', 'AI', 'PyTorch', 'Apache Spark', 'Spark', 'Visual Studio', 'Kanban', 'Linux']"
 Remote Senior DevOps ,Devops,Senior,"['SaaS', 'Python', 'Kubernetes', 'GCP', 'AWS', 'Azure Cloud', 'Terraform', 'CI/CD', 'GitLab', 'SoC2', 'Security']"
 Junior Data Engineer ,Data,Junior,"['Python', 'SQL', 'PostgreSQL', 'MySQL', 'Oracle', 'ETL', 'Version Control Systems\\xa0', 'Git', 'MongoDB', 'AWS Glue', 'AWS', 'GCP', 'Azure', 'Airflow', 'Azure Data Factory']"
 Java+Python or Golang Developer ,Python,Mid,"['Java', 'Docker', 'Kubernetes', 'CI/CD Pipelines', 'Python', 'Go', 'Azure']"
 Mid Data Scientist ,Data,Mid,"['Python', 'Docker', 'Git', 'User Research', 'Data visualization', 'Microservices', 'AWS', 'A/B Testing', 'scikit-learn', 'TensorFlow', 'PyTorch']"
 Azure Cloud Lead System Engineer ,Devops,Senior,"['Linux', 'SDLC', 'Ansible', 'Terraform', 'Python', 'Java', 'AWS', 'Bash', 'Microservices', 'CI/CD Pipelines', 'Azure', 'Kubernetes']"
 Junior (Python) Developer ,Python,Junior,"['Python', 'Django', 'Flask', 'MySQL', 'PostgreSQL', 'Bootstrap']"
 Senior Software Engineer C/Python/C++ ,Python,Senior,"['Python', 'C', 'UML', 'Design Patterns', 'agile', 'Object-oriented programming', 'Unit testing', 'BDD', 'TDD', 'SQL', 'C++']"
 Lead Azure Developer ,Python,Senior,"['.NET', 'C#', 'CI/CD', 'Design Patterns', 'REST API', 'Docker', 'Kubernetes', 'DevOps', 'PaaS', 'Service Bus', 'IaaS', 'SaaS', 'API Gateway', 'WAF', 'Blob Storage', 'Cosmos DB', 'Azure Data', 'AKS', 'SDLC', 'Python', 'PowerShell', 'Azure', 'UI', 'React', 'Angular', 'Vue.js', 'Ingress', 'Helm']"
 Cloud DevOps Engineer  ,Data,Mid,"['Python', 'Docker', 'AWS', 'Ansible', 'Kubernetes', 'Linux', 'Bash', 'Groovy', 'CI/CD', 'Jenkins', 'Jira', 'Confluence', 'AI', 'Grafana', 'Kibana', 'Prometheus']"
 Remote Mid Data Engineer ,Data,Mid,"['ETL', 'Python', 'Spark', 'Airflow', 'Big Data', 'IoT', 'Azure Data Lake Store', 'AWS Lambda']"
